"country","hhid","grappe","menage","vague","logem","mur","toit","sol","eauboi_ss","eauboi_sp","elec_ac","elec_ur","elec_ua","ordure","toilet","eva_toi","eva_eau","year","tv","fer","frigo","cuisin","ordin","decod","car","superf","grosrum","petitrum","porc","lapin","volail","sh_id_demo","sh_co_natu","sh_co_eco","sh_id_eco","sh_co_vio","sh_co_oth"
"BEN",515031,515,31,2,4,1,1,1,0,0,0,0,1,0,1,1,1,2021,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",515040,515,40,2,1,1,1,1,1,1,0,1,0,0,1,1,0,2021,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
"BEN",515060,515,60,2,2,1,1,1,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.280000001192093,0,10,0,0,0,0,1,1,0,0,0
"BEN",515069,515,69,2,1,1,1,1,0,0,0,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",515079,515,79,2,4,1,1,1,0,0,1,1,0,0,1,1,0,2021,1,1,0,0,1,1,1,,0,0,0,0,0,0,0,1,0,0,0
"BEN",515098,515,98,2,2,1,1,1,0,0,1,1,0,0,1,0,0,2021,1,0,0,0,0,1,0,,0,0,0,0,0,1,0,1,0,0,0
"BEN",515108,515,108,2,4,1,1,1,0,0,1,1,0,0,1,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",515118,515,118,2,1,1,1,1,0,0,0,1,0,0,0,0,0,2021,1,0,0,0,0,1,0,,0,0,0,0,0,1,0,1,0,0,0
"BEN",515137,515,137,2,2,1,1,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",515147,515,147,2,4,0,1,0,1,1,0,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",516026,516,26,2,4,1,1,1,1,1,0,0,0,0,0,1,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",516045,516,45,2,4,1,1,1,0,0,1,1,0,0,0,1,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",516064,516,64,2,1,1,1,1,1,1,1,1,0,0,1,1,0,2021,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",516102,516,102,2,4,1,1,1,0,0,0,0,0,0,0,1,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",516121,516,121,2,4,0,1,1,0,0,0,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,10,15,0,0,1,0,1,0,0,0
"BEN",516140,516,140,2,1,1,1,1,1,1,1,1,0,1,1,0,0,2021,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",516177,516,177,2,4,0,1,1,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
"BEN",516196,516,196,2,1,1,1,1,0,0,1,1,0,1,1,0,0,2021,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",516215,516,215,2,4,0,1,0,1,1,0,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",516253,516,253,2,2,1,1,1,0,0,0,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
"BEN",516272,516,272,2,2,0,1,1,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,1,0,0,,0,0,0,0,0,1,0,1,0,0,0
"BEN",516291,516,291,2,3,1,1,1,1,1,0,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",517013,517,13,1,4,1,1,1,0,0,0,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",517027,517,27,1,4,1,1,1,1,1,0,0,1,0,0,1,0,2021,1,0,0,0,0,0,0,,0,0,0,0,4,0,0,1,1,0,0
"BEN",517041,517,41,1,3,1,1,1,1,1,1,1,0,0,1,1,0,2021,1,0,0,0,1,1,0,,0,0,0,0,0,0,0,1,1,0,0
"BEN",517054,517,54,1,4,1,1,1,1,1,0,0,1,1,1,1,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",517068,517,68,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,1,0,0,1,0,0,,0,0,0,0,0,0,0,1,1,0,0
"BEN",517082,517,82,1,4,1,1,1,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,0,0,0
"BEN",517096,517,96,1,4,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,8,0,1,1,0,0,0
"BEN",517110,517,110,1,1,1,1,1,1,1,1,1,0,1,0,0,0,2021,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0
"BEN",517124,517,124,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0,0,0
"BEN",517137,517,137,1,4,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",517179,517,179,1,4,1,1,1,1,1,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"BEN",517193,517,193,1,1,1,1,1,0,0,1,1,0,0,1,0,0,2021,0,0,0,0,0,0,0,0.0979690030217171,0,0,12,0,41,0,1,1,0,0,0
"BEN",518007,518,7,2,4,1,1,1,1,1,1,1,0,0,0,0,0,2021,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",518016,518,16,2,4,1,1,1,0,0,1,1,0,0,0,0,0,2021,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",518033,518,33,2,2,1,1,1,1,0,0,1,0,0,1,0,0,2021,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",518042,518,42,2,1,1,1,1,1,0,0,1,0,0,0,0,0,2021,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
"BEN",518050,518,50,2,4,0,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",518068,518,68,2,4,1,1,1,0,0,0,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
"BEN",518076,518,76,2,4,0,1,1,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
"BEN",518085,518,85,2,4,1,1,1,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
"BEN",518102,518,102,2,2,1,1,1,0,0,0,1,0,0,0,0,0,2021,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",518111,518,111,2,4,1,1,1,1,0,0,1,0,0,0,0,0,2021,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",518119,518,119,2,1,1,1,1,0,0,0,1,0,0,0,0,0,2021,1,0,0,0,0,0,0,0.0769000016152859,0,0,0,0,0,1,0,1,0,0,0
"BEN",518137,518,137,2,4,0,1,1,0,0,0,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
"BEN",519002,519,2,1,1,1,1,1,0,0,1,1,0,0,0,0,0,2021,1,0,0,0,0,1,0,,0,0,0,0,15,1,0,1,0,0,0
"BEN",519010,519,10,1,1,1,1,1,0,0,0,1,0,0,0,0,0,2021,1,0,0,0,0,0,0,,0,0,0,0,6,0,0,0,0,0,0
"BEN",519019,519,19,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,5,0,20,0,13,1,1,1,1,0,0
"BEN",519035,519,35,1,4,0,1,1,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,12,1,0,1,0,0,0
"BEN",519043,519,43,1,4,0,1,1,0,0,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,3,1,0,1,0,0,0
"BEN",519052,519,52,1,4,0,1,0,0,0,0,1,0,0,0,0,0,2021,1,0,0,0,0,0,0,0.0199999995529652,0,5,4,0,36,1,1,1,0,0,0
"BEN",519060,519,60,1,4,0,1,1,1,1,0,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
"BEN",519068,519,68,1,4,1,1,1,0,0,0,1,0,0,0,0,0,2021,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
"BEN",519076,519,76,1,4,1,1,1,0,0,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.129999995231628,0,3,0,0,23,0,0,1,1,0,0
"BEN",519085,519,85,1,4,1,1,1,0,0,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,2,5,0,7,0,1,1,1,0,0
"BEN",519093,519,93,1,4,1,1,1,0,0,1,1,0,0,0,0,0,2021,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",519101,519,101,1,4,1,1,1,0,0,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.0299999993294477,0,2,0,0,8,0,0,0,0,0,0
"BEN",520004,520,4,1,1,0,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,1.6446738243103,0,0,0,0,0,0,1,0,0,0,0
"BEN",520014,520,14,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,0,0
"BEN",520024,520,24,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,2.98186028003693,0,0,0,0,6,0,1,0,1,0,0
"BEN",520034,520,34,1,1,0,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,3.28834402561188,0,0,0,0,4,0,0,1,0,0,0
"BEN",520044,520,44,1,1,1,1,0,1,1,0,0,0,1,1,0,0,2021,0,0,0,0,0,0,0,1.98445981740952,0,0,0,0,0,1,0,0,0,0,0
"BEN",520054,520,54,1,1,1,1,0,1,1,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",520064,520,64,1,1,1,1,0,1,1,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,1.53990614414215,0,0,0,0,0,0,0,0,0,0,0
"BEN",520074,520,74,1,1,1,1,0,1,1,0,0,0,1,1,1,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"BEN",520084,520,84,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.200000002980232,0,0,0,0,0,0,0,0,0,0,0
"BEN",520093,520,93,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,8,0,0,0,0,0,0
"BEN",520103,520,103,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,1.51417589187622,0,0,3,0,0,1,0,0,0,0,0
"BEN",520113,520,113,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,1.6323047876358,0,0,0,0,0,0,0,0,0,0,0
"BEN",521001,521,1,2,4,1,1,0,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,1.61374521255493,0,0,0,0,0,0,0,1,1,0,0
"BEN",521032,521,32,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,6.40155804157257,0,6,0,0,12,1,1,1,0,0,0
"BEN",521047,521,47,2,1,1,1,1,1,1,1,1,0,0,0,0,0,2021,1,0,0,0,0,1,0,2.447529559955,0,0,2,0,15,0,1,0,0,0,0
"BEN",521062,521,62,2,4,1,0,1,1,1,1,1,0,0,1,0,1,2021,0,0,0,0,1,0,0,1.41228032112122,0,0,0,0,0,1,1,1,1,0,0
"BEN",521093,521,93,2,1,0,1,1,1,1,0,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,3.36675320565701,0,0,0,0,19,0,1,1,0,0,0
"BEN",521108,521,108,2,1,1,1,1,1,1,0,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,1.46599888801575,0,0,0,0,0,0,1,1,0,0,0
"BEN",521124,521,124,2,1,1,0,1,1,1,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,5.80970311164856,0,0,0,0,8,0,1,1,0,0,0
"BEN",521155,521,155,2,4,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,1.63759707659483,1,1,0,0,0,1,1,1,0,0,0
"BEN",521185,521,185,2,4,1,1,0,1,1,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.00510000018402934,0,0,0,0,0,1,1,1,1,0,0
"BEN",521203,521,203,2,4,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,1.72268001362681,0,0,0,0,0,1,1,1,0,0,0
"BEN",521216,521,216,2,1,1,1,1,1,0,0,1,0,0,0,1,0,2021,1,0,0,0,0,0,0,3.64867773652077,0,4,0,0,15,0,1,1,0,0,0
"BEN",521231,521,231,2,4,1,1,1,1,1,0,1,0,0,0,0,0,2021,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",522002,522,2,1,1,0,1,1,1,0,0,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,1.29190337657928,0,0,0,0,6,0,0,0,1,0,0
"BEN",522015,522,15,1,1,1,1,1,1,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,0.640000015497208,0,0,0,0,0,0,1,1,0,0,0
"BEN",522027,522,27,1,1,0,1,1,0,0,0,0,1,0,0,0,0,2021,1,0,0,0,0,1,0,2.86957478523254,0,0,0,0,4,1,1,1,0,0,0
"BEN",522040,522,40,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.129999995231628,0,0,0,0,0,0,0,0,0,0,0
"BEN",522052,522,52,1,1,1,1,1,1,1,0,0,1,1,0,1,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",522065,522,65,1,1,1,1,0,1,1,0,0,1,1,0,1,1,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"BEN",522078,522,78,1,1,0,1,1,1,1,1,1,0,1,1,1,1,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",522090,522,90,1,2,1,1,0,1,1,0,0,1,1,0,1,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
"BEN",522103,522,103,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,1.78121617436409,0,0,0,0,0,1,0,0,0,0,0
"BEN",522115,522,115,1,1,1,1,1,1,0,1,1,0,0,0,0,0,2021,1,0,0,0,0,0,0,1.70097088813782,0,0,0,0,0,0,0,0,0,0,0
"BEN",522128,522,128,1,1,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",522140,522,140,1,1,0,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",523011,523,11,2,2,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,6.92033612728119,0,9,0,0,8,0,1,1,0,0,0
"BEN",523023,523,23,2,2,0,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,6.25506031513214,0,0,0,0,0,0,1,1,0,0,0
"BEN",523047,523,47,2,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,8.87237107753754,0,0,0,0,0,1,1,1,0,0,0
"BEN",523060,523,60,2,2,1,0,0,1,1,0,0,0,0,0,0,0,2021,1,0,0,0,0,0,0,7.4682799950242,0,1,0,0,4,1,1,1,0,0,0
"BEN",523072,523,72,2,2,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,6.03133878111839,0,15,0,0,22,0,1,1,0,0,0
"BEN",523096,523,96,2,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,6.26056569814682,0,0,0,0,4,0,1,1,0,0,0
"BEN",523108,523,108,2,2,1,1,1,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,3.51684436202049,0,1,0,0,0,0,1,1,0,0,0
"BEN",523121,523,121,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,3.36108759045601,0,2,0,0,1,1,1,1,1,0,0
"BEN",523145,523,145,2,2,1,1,1,1,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,7.44949901103973,0,0,0,0,0,0,1,1,1,0,0
"BEN",523157,523,157,2,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.0518100000917912,0,0,0,0,0,0,1,1,0,0,0
"BEN",523169,523,169,2,2,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,5.59569911658764,0,0,0,0,0,0,1,1,0,0,0
"BEN",523194,523,194,2,4,0,0,0,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,3.13459634780884,0,0,0,0,0,1,0,1,0,0,0
"BEN",524003,524,3,1,4,1,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0
"BEN",524006,524,6,1,2,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,14.7283195257187,0,10,0,0,0,0,0,1,0,0,0
"BEN",524029,524,29,1,2,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,15.4503464698792,0,10,0,0,0,0,1,1,0,0,0
"BEN",524037,524,37,1,2,0,1,0,1,1,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,11.7636780738831,0,0,0,0,0,0,1,0,0,0,0
"BEN",524049,524,49,1,2,1,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,9.1836109161377,0,0,0,0,0,0,1,1,0,0,0
"BEN",524055,524,55,1,2,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,17.6782969236374,0,0,0,0,0,0,1,0,0,0,0
"BEN",524061,524,61,1,2,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,9.98825931549072,0,0,0,0,0,0,1,1,0,0,0
"BEN",524082,524,82,1,2,0,1,0,1,1,0,0,0,0,1,0,0,2021,0,0,0,0,0,0,0,10.3108638525009,2,3,0,0,6,0,0,0,0,0,0
"BEN",524121,524,121,1,2,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,15.6337393522263,0,0,0,0,0,0,1,1,0,0,0
"BEN",524134,524,134,1,2,0,0,0,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,15.9062869548798,0,0,0,0,0,0,1,0,0,0,0
"BEN",524148,524,148,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,26.1139405965805,0,0,0,0,0,0,1,1,0,0,0
"BEN",524161,524,161,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,12.0153090953827,0,0,0,0,0,1,1,1,0,0,0
"BEN",525009,525,9,2,4,1,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,1,0,0
"BEN",525020,525,20,2,4,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",525032,525,32,2,4,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,5,1,0,1,1,0,0
"BEN",525043,525,43,2,4,1,1,1,1,1,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,11,0,0,1,0,0,0
"BEN",525067,525,67,2,2,1,1,1,1,1,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,1,0,0,5,0,1,0,0,0,0
"BEN",525090,525,90,2,4,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",525101,525,101,2,4,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",525113,525,113,2,4,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",525136,525,136,2,4,1,1,1,1,1,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",525147,525,147,2,4,1,1,0,1,1,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,0
"BEN",525159,525,159,2,4,1,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,0
"BEN",525182,525,182,2,4,1,1,1,1,1,1,0,1,0,0,0,0,2021,1,0,0,0,0,1,0,,0,0,0,0,0,0,1,1,0,0,0
"BEN",526011,526,11,2,4,0,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",526023,526,23,2,4,1,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1
"BEN",526047,526,47,2,4,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",526059,526,59,2,2,1,1,0,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,10,1,0,0,0,0,0
"BEN",526071,526,71,2,2,1,1,0,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0
"BEN",526095,526,95,2,4,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,1,0,0
"BEN",526107,526,107,2,4,0,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",526119,526,119,2,4,1,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,0
"BEN",526143,526,143,2,4,0,1,0,1,1,0,0,1,0,0,0,0,2021,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",526155,526,155,2,4,1,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,0
"BEN",526167,526,167,2,4,1,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0
"BEN",526192,526,192,2,4,1,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,0
"BEN",527012,527,12,1,1,1,1,1,1,1,1,1,0,1,0,1,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",527024,527,24,1,4,1,1,1,1,1,1,1,0,1,1,1,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",527037,527,37,1,2,1,1,1,1,1,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",527050,527,50,1,1,1,1,1,1,1,1,1,0,1,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",527075,527,75,1,4,1,1,1,1,1,0,1,0,0,0,0,0,2021,1,0,0,0,0,0,0,,0,0,47,0,0,0,0,1,0,0,0
"BEN",527088,527,88,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0
"BEN",527100,527,100,1,1,1,1,1,1,1,0,0,1,0,1,1,0,2021,0,0,0,0,0,0,0,,0,0,0,0,9,0,0,1,0,0,0
"BEN",527113,527,113,1,3,1,1,1,1,1,0,1,0,0,1,1,0,2021,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",527126,527,126,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2021,0,0,1,0,0,0,1,,0,0,0,0,15,0,0,0,0,0,0
"BEN",527138,527,138,1,3,1,1,1,1,1,1,1,0,1,1,1,1,2021,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",527151,527,151,1,1,1,1,1,1,1,0,0,1,0,1,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,15,0,0,1,0,0,0
"BEN",527164,527,164,1,3,1,1,1,1,1,0,0,1,0,1,1,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",528012,528,12,2,1,1,1,1,1,1,1,1,0,0,1,1,1,2021,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",528027,528,27,2,1,1,1,1,1,1,1,1,0,0,1,1,0,2021,1,0,0,0,0,1,1,,0,0,0,0,12,0,0,1,0,0,0
"BEN",528056,528,56,2,1,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0
"BEN",528071,528,71,2,1,0,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,0
"BEN",528086,528,86,2,1,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0
"BEN",528116,528,116,2,4,1,1,1,1,1,0,0,1,0,1,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,1,0,0,0
"BEN",528130,528,130,2,4,1,1,1,1,1,1,1,0,0,0,1,1,2021,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,1,1,0,0
"BEN",528145,528,145,2,1,1,1,1,1,1,1,1,0,0,1,1,1,2021,1,0,0,0,0,1,0,,0,7,0,0,30,0,0,1,0,0,0
"BEN",528175,528,175,2,1,1,1,1,1,1,1,1,0,0,1,0,0,2021,1,0,0,0,0,1,0,0.0260799992829561,0,0,0,0,0,0,1,1,1,0,0
"BEN",528190,528,190,2,4,1,1,1,1,1,1,1,0,0,0,0,0,2021,1,0,0,0,0,1,0,,0,1,0,0,0,0,0,1,1,0,0
"BEN",528204,528,204,2,4,1,1,1,1,1,0,0,0,0,0,1,1,2021,0,0,0,0,0,0,0,,0,4,0,0,0,0,0,1,0,0,0
"BEN",528234,528,234,2,2,0,1,1,1,1,0,0,0,0,1,0,0,2021,0,0,0,0,0,0,0,,0,3,0,0,15,0,0,1,0,0,0
"BEN",529012,529,12,1,1,1,1,0,1,0,0,0,0,0,1,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
